design_series|field|verdict|corrected_value|confidence|source|batch
Siemens 3-Loop|live_steam_pressure_bar|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|thermal_power_mwth|UNVERIFIABLE||LOW|not searched this session; DB note ties this to Konvoi design value which is itself UNVERIFIABLE (see Konvoi row)|specs_03.psv
Siemens 4-Loop|fuel_type|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|moderator|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|coolant|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|number_of_coolant_loops|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|operating_pressure_bar|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|enrichment_pct|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|core_height_m|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|core_diameter_m|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|number_of_fuel_assemblies|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|number_of_control_elements|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|outlet_temperature_c|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|inlet_temperature_c|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|number_of_steam_generators|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|fuel_assembly_type|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|average_burnup_mwd_per_t|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|number_of_turbines|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|turbine_speed_rpm|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|low_pressure_sections|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
Siemens 4-Loop|live_steam_pressure_bar|UNVERIFIABLE||LOW|not searched this session|specs_03.psv
MHI 2-Loop|thermal_power_mwth|WRONG|1650|MED|en.wikipedia.org Genkai Nuclear Power Plant (Genkai-1/2, matching 121 fuel assemblies, listed at 1650 MWth not 1570; note category spans non-identical plants e.g. Mihama-1/Tomari-1 of differing ratings, so exact category value may legitimately vary by representative unit)|specs_03.psv
MHI 2-Loop|fuel_type|UNVERIFIABLE||LOW|searched, not explicitly stated|specs_03.psv
MHI 2-Loop|moderator|CONFIRMED||MED|en.wikipedia.org Genkai Nuclear Power Plant (PWR)|specs_03.psv
MHI 2-Loop|coolant|CONFIRMED||MED|en.wikipedia.org Genkai Nuclear Power Plant (PWR)|specs_03.psv
MHI 2-Loop|number_of_coolant_loops|CONFIRMED||MED|"en.wikipedia.org Genkai Nuclear Power Plant (""2 and 4-loop M type PWR"")"|specs_03.psv
MHI 2-Loop|operating_pressure_bar|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 2-Loop|enrichment_pct|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 2-Loop|core_height_m|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 2-Loop|number_of_fuel_assemblies|CONFIRMED||MED|en.wikipedia.org Genkai Nuclear Power Plant (Genkai-1/2: 121 fuel assemblies)|specs_03.psv
MHI 2-Loop|outlet_temperature_c|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 2-Loop|inlet_temperature_c|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 2-Loop|number_of_steam_generators|CONFIRMED||MED|structural inference from confirmed 2-loop design (one SG per loop, standard PWR)|specs_03.psv
MHI 2-Loop|fuel_assembly_type|UNVERIFIABLE||LOW|searched, lattice type not stated in retrieved sources|specs_03.psv
MHI 2-Loop|average_burnup_mwd_per_t|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 2-Loop|number_of_turbines|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 2-Loop|turbine_speed_rpm|UNVERIFIABLE||LOW|searched, rpm not found; DB's own source note flags Tomari units specifically run 1500 rpm (50Hz Hokkaido) vs 1800 rpm assumed for 60Hz-zone units like Genkai/Ikata - within-category variance not resolved by retrieved sources|specs_03.psv
MHI 2-Loop|low_pressure_sections|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 2-Loop|live_steam_pressure_bar|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 3-Loop|thermal_power_mwth|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|fuel_type|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|moderator|CONFIRMED||MED|WebSearch MHI PWR products page (PWR, light water)|specs_03.psv
MHI 3-Loop|coolant|CONFIRMED||MED|WebSearch MHI PWR products page (PWR, light water)|specs_03.psv
MHI 3-Loop|number_of_coolant_loops|CONFIRMED||MED|"structural inference from ""MHI 3-Loop"" design-series naming, cross-referenced with confirmed MHI 2-loop/4-loop naming convention (en.wikipedia.org Genkai Nuclear Power Plant)"|specs_03.psv
MHI 3-Loop|operating_pressure_bar|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|enrichment_pct|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|core_height_m|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|core_diameter_m|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|number_of_fuel_assemblies|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|number_of_control_elements|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|outlet_temperature_c|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|inlet_temperature_c|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|number_of_steam_generators|CONFIRMED||MED|structural inference from 3-loop design (one SG per loop, standard PWR)|specs_03.psv
MHI 3-Loop|fuel_assembly_type|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|average_burnup_mwd_per_t|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|number_of_turbines|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|turbine_speed_rpm|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|low_pressure_sections|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 3-Loop|live_steam_pressure_bar|UNVERIFIABLE||LOW|not directly searched this session|specs_03.psv
MHI 4-Loop|thermal_power_mwth|UNVERIFIABLE||LOW|en.wikipedia.org Genkai Nuclear Power Plant shows Genkai-3/4 at 3423 MWth, close to but not identical to DB's 3411; within plausible category/uprate variance, not a clean contradiction|specs_03.psv
MHI 4-Loop|fuel_type|UNVERIFIABLE||LOW|searched, not explicitly stated|specs_03.psv
MHI 4-Loop|moderator|CONFIRMED||MED|en.wikipedia.org Genkai Nuclear Power Plant (PWR)|specs_03.psv
MHI 4-Loop|coolant|CONFIRMED||MED|en.wikipedia.org Genkai Nuclear Power Plant (PWR)|specs_03.psv
MHI 4-Loop|number_of_coolant_loops|CONFIRMED||MED|"en.wikipedia.org Genkai Nuclear Power Plant (""2 and 4-loop M type PWR"", Genkai-3/4 are 4-loop)"|specs_03.psv
MHI 4-Loop|operating_pressure_bar|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 4-Loop|enrichment_pct|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 4-Loop|core_height_m|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 4-Loop|core_diameter_m|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 4-Loop|number_of_fuel_assemblies|CONFIRMED||MED|en.wikipedia.org Genkai Nuclear Power Plant (Genkai-3/4: 193 fuel assemblies)|specs_03.psv
MHI 4-Loop|number_of_control_elements|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 4-Loop|outlet_temperature_c|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 4-Loop|inlet_temperature_c|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 4-Loop|number_of_steam_generators|CONFIRMED||MED|structural inference from confirmed 4-loop design (one SG per loop, standard PWR)|specs_03.psv
MHI 4-Loop|fuel_assembly_type|UNVERIFIABLE||LOW|searched, lattice type not confirmed for this series this session|specs_03.psv
MHI 4-Loop|average_burnup_mwd_per_t|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 4-Loop|number_of_turbines|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 4-Loop|turbine_speed_rpm|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 4-Loop|low_pressure_sections|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
MHI 4-Loop|live_steam_pressure_bar|UNVERIFIABLE||LOW|searched, value not found|specs_03.psv
APR1400|thermal_power_mwth|CONFIRMED|None|MED|"NRC APR1400 DCD Tier 2 Ch.4 (search-result reference confirming ""3983 MWt"" rated core thermal power; distinct from the rounded 4000 MWt NSSS marketing figure cited elsewhere)"|specs_04.psv
APR1400|fuel_type|CONFIRMED|None|HIGH|"IAEA CN-164-3S09 ""Design Characteristics of APR1400"" (Hangon Kim) — UO2 fuel pellets"|specs_04.psv
APR1400|moderator|CONFIRMED|None|HIGH|IAEA/NRC APR1400 descriptions — pressurized light-water reactor|specs_04.psv
APR1400|coolant|CONFIRMED|None|HIGH|IAEA/NRC APR1400 descriptions — pressurized light-water reactor|specs_04.psv
APR1400|number_of_coolant_loops|CONFIRMED|None|HIGH|"IAEA CN-164-3S09 — ""NSSS contains two primary coolant loops"""|specs_04.psv
APR1400|operating_pressure_bar|CONFIRMED|None|HIGH|IAEA CN-164-3S09 — RCS nominal pressure 2250 psia (158.2 kgf/cm2A ~ 155.1 bar)|specs_04.psv
APR1400|enrichment_pct|CONFIRMED|None|MED|"Grokipedia APR-1400 page citing NRC DCD — enrichment ""up to 4.95 w/o""; matches upper bound of claimed 4.5-5.0 range, lower bound not independently confirmed"|specs_04.psv
APR1400|core_height_m|CONFIRMED|None|HIGH|ResearchGate/NRC-sourced core design table — active height 3.810 m|specs_04.psv
APR1400|core_diameter_m|CONFIRMED|None|HIGH|Same table — core diameter 3.647 m (rounds to 3.65 m)|specs_04.psv
APR1400|number_of_fuel_assemblies|CONFIRMED|None|HIGH|IAEA CN-164-3S09 and NRC FSER Ch.4 — 241 fuel assemblies|specs_04.psv
APR1400|number_of_control_elements|CONFIRMED|None|HIGH|IAEA CN-164-3S09 — 93 Control Element Assemblies|specs_04.psv
APR1400|outlet_temperature_c|UNVERIFIABLE|None|LOW|"No document with this exact figure was retrieved; only generic ""typical PWR"" language found, not APR1400-specific"|specs_04.psv
APR1400|inlet_temperature_c|UNVERIFIABLE|None|LOW|No APR1400-specific source found|specs_04.psv
APR1400|number_of_steam_generators|CONFIRMED|None|HIGH|IAEA CN-164-3S09 — two coolant loops, one SG per loop (cross-checked via yumpu APR1400 vs OPR1000 comparison doc citing 13,102 SG tubes for APR1400)|specs_04.psv
APR1400|fuel_assembly_type|CONFIRMED|None|HIGH|IAEA CN-164-3S09 — 16x16 fuel assembly array|specs_04.psv
APR1400|average_burnup_mwd_per_t|WRONG|55000.0|MED|"IAEA CN-164-3S09 states ""batch average burn-up of 55,000 MWD/MTU""; 60,000 MWD/MTU figures found elsewhere refer to maximum/rod-peak burnup, not average — basis mismatch"|specs_04.psv
APR1400|number_of_turbines|CONFIRMED|None|HIGH|Modern Power Systems/NS Energy APR1400 turbine article — single tandem-compound turbine-generator train|specs_04.psv
APR1400|turbine_speed_rpm|CONFIRMED|None|HIGH|Modern Power Systems APR1400 turbine article — 1800 rpm|specs_04.psv
APR1400|low_pressure_sections|CONFIRMED|None|HIGH|"Modern Power Systems APR1400 turbine article — ""one HP and three LP turbine sections"""|specs_04.psv
APR1400|live_steam_pressure_bar|WRONG|66.3|MED|Modern Power Systems/NS Energy APR1400 turbine article — throttle pressure 962 psia = 66.3 bar (not 68.0 bar)|specs_04.psv
OPR-1000|thermal_power_mwth|WRONG|2825.0|HIGH|IAEA PRIS Reactor Details pages for Hanbit-3 and Hanul-3 (OPR-1000 units) both list thermal capacity 2825 MWt|specs_04.psv
OPR-1000|fuel_type|CONFIRMED|None|MED|"Fuel-assembly literature on OPR-1000 (16x16 UO2 pellet fuel rod arrays); no single primary vendor doc retrieved stating ""UO2"" verbatim"|specs_04.psv
OPR-1000|moderator|CONFIRMED|None|HIGH|Wikipedia/IAEA — OPR-1000 is a two-loop PWR|specs_04.psv
OPR-1000|coolant|CONFIRMED|None|HIGH|Wikipedia/IAEA — OPR-1000 is a two-loop PWR|specs_04.psv
OPR-1000|number_of_coolant_loops|CONFIRMED|None|HIGH|"Wikipedia OPR-1000 — ""two-loop 1000 MWe PWR"""|specs_04.psv
OPR-1000|operating_pressure_bar|CONFIRMED|None|HIGH|"KNS (Korean Nuclear Society) ""Development of SPACE Input Model of OPR1000 Plant"" paper — RCS pressure 155.1 bar (2250 psia)"|specs_04.psv
OPR-1000|enrichment_pct|UNVERIFIABLE|None|LOW|Search results referenced varying study-specific enrichments (~3.4%-4.1%); no single authoritative nominal-design source matched claimed 4.0-4.5 range|specs_04.psv
OPR-1000|core_height_m|BLOCKED|None|None|Targeted search query rejected mid-task (session WebSearch budget exhausted before this query could run)|specs_04.psv
OPR-1000|core_diameter_m|BLOCKED|None|None|Same — search rejected due to exhausted WebSearch budget|specs_04.psv
OPR-1000|number_of_fuel_assemblies|CONFIRMED|None|HIGH|"Fuel-assembly literature search — OPR1000 core ""composed of 177 fuel assemblies"""|specs_04.psv
OPR-1000|number_of_control_elements|CONFIRMED|None|HIGH|"Same source — ""73 control element assemblies"""|specs_04.psv
OPR-1000|outlet_temperature_c|UNVERIFIABLE|None|LOW|No OPR-1000-specific document found with this exact figure; only generic PWR-class temperature ranges retrieved|specs_04.psv
OPR-1000|inlet_temperature_c|UNVERIFIABLE|None|LOW|No OPR-1000-specific source found|specs_04.psv
OPR-1000|number_of_steam_generators|CONFIRMED|None|HIGH|Two-loop design (one SG per loop); cross-checked via yumpu APR1400-vs-OPR1000 doc citing 8,340 SG tubes for OPR1000|specs_04.psv
OPR-1000|fuel_assembly_type|CONFIRMED|None|HIGH|ResearchGate/fuel literature — 236 fuel rods in 16x16 array|specs_04.psv
OPR-1000|average_burnup_mwd_per_t|UNVERIFIABLE|None|LOW|No specific average-burnup figure retrieved despite multiple search attempts|specs_04.psv
OPR-1000|number_of_turbines|CONFIRMED|None|HIGH|Modern Power Systems APR1400 turbine article (comparative) — OPR1000 uses a single 1000 MW Doosan turbine-generator|specs_04.psv
OPR-1000|turbine_speed_rpm|CONFIRMED|None|HIGH|"Same source — ""Both designs operate at 1800 rpm"""|specs_04.psv
OPR-1000|low_pressure_sections|WRONG|3|HIGH|"Modern Power Systems/NS Energy APR1400 turbine article, explicit: ""Both the OPR1000 and APR1400 are of the solid coupled, tandem compound design with one HP and three LP turbine sections"""|specs_04.psv
OPR-1000|live_steam_pressure_bar|UNVERIFIABLE|None|LOW|No OPR-1000-specific throttle/live-steam pressure figure found; only generic ~1000 psia PWR-class statements retrieved|specs_04.psv
ACPR-1000|thermal_power_mwth|UNVERIFIABLE|None|LOW|No source found this session stating ACPR-1000 thermal power in MWth|specs_04.psv
ACPR-1000|fuel_type|UNVERIFIABLE|None|LOW|No explicit UO2 statement retrieved for ACPR-1000 this session|specs_04.psv
ACPR-1000|moderator|CONFIRMED|None|MED|"Wikipedia CPR-1000/ACPR-1000 article + NEI Magazine ""Chinese reactor design evolution"" describe design as pressurized water reactor"|specs_04.psv
ACPR-1000|coolant|CONFIRMED|None|MED|"Wikipedia CPR-1000/ACPR-1000 article + NEI Magazine ""Chinese reactor design evolution"" (PWR, light water coolant)"|specs_04.psv
ACPR-1000|number_of_coolant_loops|CONFIRMED|None|HIGH|"Wikipedia CPR-1000/ACPR-1000 article and NEI Magazine ""Chinese reactor design evolution"" both state three-loop design"|specs_04.psv
ACPR-1000|operating_pressure_bar|UNVERIFIABLE|None|LOW|No source found this session for ACPR-1000 operating pressure|specs_04.psv
ACPR-1000|enrichment_pct|CONFIRMED|None|MED|Wikipedia CPR-1000 article states 4.5% U-235 enrichment (predecessor/same fuel family as ACPR-1000, upper bound of claimed range)|specs_04.psv
ACPR-1000|core_height_m|WRONG|4.27|MED|"Wikipedia CPR-1000/ACPR-1000 article and NEI Magazine ""Chinese reactor design evolution"" both state ACPR-1000 fuel active length is 14 ft (4.267 m), not 12 ft (3.66 m, the CPR-1000 predecessor's height)"|specs_04.psv
ACPR-1000|core_diameter_m|UNVERIFIABLE|None|LOW|No source found this session|specs_04.psv
ACPR-1000|number_of_fuel_assemblies|CONFIRMED|None|HIGH|Wikipedia CPR-1000/ACPR-1000 article and NEI Magazine article both state 157 fuel assemblies|specs_04.psv
ACPR-1000|number_of_control_elements|UNVERIFIABLE|None|LOW|No source found this session|specs_04.psv
ACPR-1000|outlet_temperature_c|UNVERIFIABLE|None|LOW|Search returned an unsourced figure (324C) not traceable to any specific retrieved ACPR-1000 document; discarded per zero-doubt rule|specs_04.psv
ACPR-1000|inlet_temperature_c|UNVERIFIABLE|None|LOW|Same as outlet_temperature_c - no traceable source|specs_04.psv
ACPR-1000|number_of_steam_generators|CONFIRMED|None|MED|"NEI Magazine ""Chinese reactor design evolution"" + Wikipedia CPR-1000 article: three-loop design with one steam generator per loop"|specs_04.psv
ACPR-1000|fuel_assembly_type|CONFIRMED|None|MED|Wikipedia CPR-1000 article states 17x17 (AREVA AFA 3G M5) fuel assembly design for the CPR-1000/ACPR-1000 family|specs_04.psv
ACPR-1000|average_burnup_mwd_per_t|UNVERIFIABLE|None|LOW|No source found this session|specs_04.psv
ACPR-1000|number_of_turbines|UNVERIFIABLE|None|LOW|No source found this session|specs_04.psv
ACPR-1000|turbine_speed_rpm|UNVERIFIABLE|None|LOW|No source found this session|specs_04.psv
ACPR-1000|low_pressure_sections|UNVERIFIABLE|None|LOW|No source found this session|specs_04.psv
ACPR-1000|live_steam_pressure_bar|UNVERIFIABLE|None|LOW|No source found this session|specs_04.psv
CAP1000|thermal_power_mwth|UNVERIFIABLE|None|LOW|Power Technology AP1000 profile states AP1000 gross thermal power 3415 MWt (differs from claimed 3400); no CAP1000-specific figure retrieved and CAP1000 differs from AP1000, so basis not confirmed|specs_04.psv
CAP1000|fuel_type|UNVERIFIABLE|None|LOW|No explicit UO2 statement retrieved for CAP1000 this session|specs_04.psv
CAP1000|moderator|CONFIRMED|None|MED|Grokipedia/Wikipedia AP1000 sources and Power Technology describe CAP1000 as localized Westinghouse AP1000 pressurized water reactor|specs_04.psv
CAP1000|coolant|CONFIRMED|None|MED|Same sources as moderator - PWR, light water coolant|specs_04.psv
CAP1000|number_of_coolant_loops|CONFIRMED|None|HIGH|Power Technology AP1000 profile and Wikipedia AP1000 article state two-loop design; CAP1000 is the localized AP1000 clone|specs_04.psv
CAP1000|operating_pressure_bar|UNVERIFIABLE|None|LOW|No CAP1000-specific source found this session|specs_04.psv
CAP1000|enrichment_pct|UNVERIFIABLE|None|LOW|No CAP1000-specific enrichment figure retrieved this session|specs_04.psv
CAP1000|core_height_m|CONFIRMED|None|MED|NRC AP1000 Design Control Document (via NRC.gov/OSTI search results): 157 17x17 fuel assemblies with 14 ft active fuel length (4.267 m); CAP1000 uses same core design|specs_04.psv
CAP1000|core_diameter_m|UNVERIFIABLE|None|LOW|No source found this session|specs_04.psv
CAP1000|number_of_fuel_assemblies|CONFIRMED|None|HIGH|Power Technology AP1000 profile and NRC AP1000 DCD both state 157-fuel-assembly core; CAP1000 shares this core design|specs_04.psv
CAP1000|number_of_control_elements|CONFIRMED|None|MED|DOE/OSTI document states 53 control rods in AP1000 vs 45 in AP600; CAP1000 shares AP1000 core design|specs_04.psv
