reactor_id|plant|unit|field|verdict|confidence|visible|corrected_value|source
199|Emsland|1|rpv_manufacturer|WRONG|MED|no|unknown (not RDM — absent from RDM's own build list)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
199|Emsland|1|turbine_supplier|UNVERIFIABLE|—|no||no source found
200|Isar|2|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Isar
200|Isar|2|constructor|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Isar (Konvoi design, construction began 1982)
200|Isar|2|rpv_manufacturer|WRONG|MED|no|Gutehoffnungshütte (GHH)|pre-established/confirmed bug; corroborated by Isar 2's absence from RDM's own German-customer list (only Brunsbüttel + Philippsburg 1 named), de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
200|Isar|2|turbine_supplier|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Isar
201|Neckarwestheim|2|architect_engineer|UNVERIFIABLE|—|no||no distinct AE role found
201|Neckarwestheim|2|constructor|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Neckarwestheim (Konvoi line, standard KWU product)
201|Neckarwestheim|2|rpv_manufacturer|WRONG|MED|no|unknown (not RDM — GKN II absent from RDM's own build list)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
201|Neckarwestheim|2|turbine_supplier|UNVERIFIABLE|—|no||no source found
202|Brokdorf|1|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Brokdorf
202|Brokdorf|1|constructor|CONFIRMED|HIGH|yes||de.wikipedia.org/wiki/Kernkraftwerk_Brokdorf
202|Brokdorf|1|rpv_manufacturer|WRONG|MED|no|unknown (not RDM — absent from RDM's own build list)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
202|Brokdorf|1|turbine_supplier|UNVERIFIABLE|—|no||no source found
203|Grohnde|1|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Grohnde
203|Grohnde|1|constructor|CONFIRMED|HIGH|yes||de.wikipedia.org/wiki/Kernkraftwerk_Grohnde
203|Grohnde|1|rpv_manufacturer|WRONG|MED|no|unknown (not RDM — absent from RDM's own build list)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
203|Grohnde|1|turbine_supplier|UNVERIFIABLE|—|no||no source found
204|Gundremmingen|C|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Gundremmingen
204|Gundremmingen|C|constructor|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Gundremmingen
204|Gundremmingen|C|rpv_manufacturer|UNVERIFIABLE|—|no||same as Block B, not corroborated
204|Gundremmingen|C|turbine_supplier|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Gundremmingen
205|Philippsburg|2|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Liste_der_Kernreaktoren_in_Deutschland
205|Philippsburg|2|constructor|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Liste_der_Kernreaktoren_in_Deutschland (Vor-Konvoi, Baubeginn 7.7.1977)
205|Philippsburg|2|rpv_manufacturer|UNVERIFIABLE|—|no||de.wikipedia.org/wiki/Kernkraftwerk_Philippsburg — KKP2's RPV was originally fabricated for the cancelled Wyhl-1 project and later repurposed for KKP2; RDM's own build list names only "Philippsburg" generically (likely referring to unit 1), so RDM attribution to unit 2 specifically is unconfirmed either way
205|Philippsburg|2|turbine_supplier|UNVERIFIABLE|—|no||no source found
206|Grafenrheinfeld|1|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Grafenrheinfeld
206|Grafenrheinfeld|1|constructor|CONFIRMED|HIGH|yes||de.wikipedia.org/wiki/Kernkraftwerk_Grafenrheinfeld
206|Grafenrheinfeld|1|rpv_manufacturer|WRONG|MED|no|likely Uddcomb Sweden AB (unconfirmed exact name); forged in Japan, welded in Sweden per source|de.wikipedia.org/wiki/Kernkraftwerk_Grafenrheinfeld
206|Grafenrheinfeld|1|turbine_supplier|UNVERIFIABLE|—|no||no source found
207|Biblis|A|architect_engineer|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Biblis_Nuclear_Power_Plant
207|Biblis|A|constructor|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Biblis_Nuclear_Power_Plant
207|Biblis|A|rpv_manufacturer|WRONG|MED|no|unknown (not RDM — absent from RDM's own build list)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
207|Biblis|A|turbine_supplier|UNVERIFIABLE|—|no||no source found
208|Biblis|B|architect_engineer|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Biblis_Nuclear_Power_Plant
208|Biblis|B|constructor|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Biblis_Nuclear_Power_Plant
208|Biblis|B|rpv_manufacturer|WRONG|MED|no|unknown (not RDM — absent from RDM's own build list)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
208|Biblis|B|turbine_supplier|UNVERIFIABLE|—|no||no source found
209|Brunsbüttel|1|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Brunsbüttel
209|Brunsbüttel|1|constructor|CONFIRMED|HIGH|yes||de.wikipedia.org/wiki/Kernkraftwerk_Brunsbüttel
209|Brunsbüttel|1|rpv_manufacturer|CONFIRMED|HIGH|yes||de.wikipedia.org/wiki/Kernkraftwerk_Brunsbüttel + de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
209|Brunsbüttel|1|turbine_supplier|UNVERIFIABLE|—|no||no source found
210|Isar|1|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Isar
210|Isar|1|constructor|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Isar (construction began May 1972, post-KWU)
210|Isar|1|rpv_manufacturer|UNVERIFIABLE|—|no||no direct citation naming RDM for Isar 1; circumstantial support only (Isar 1 is "baugleich"/structurally identical to Brunsbüttel and Philippsburg 1, both confirmed RDM), not sufficient to confirm
210|Isar|1|turbine_supplier|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Isar
211|Krümmel|1|architect_engineer|UNVERIFIABLE|—|no||no distinct AE role found separate from constructor
211|Krümmel|1|constructor|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Krümmel
211|Krümmel|1|rpv_manufacturer|WRONG|MED|no|unknown (not RDM — absent from RDM's own build list)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
211|Krümmel|1|turbine_supplier|UNVERIFIABLE|—|no||no source found
212|Neckarwestheim|1|architect_engineer|UNVERIFIABLE|—|no||no distinct AE role found
212|Neckarwestheim|1|constructor|CONFIRMED|HIGH|yes||de.wikipedia.org/wiki/Kernkraftwerk_Neckarwestheim ("Der von der Kraftwerk Union errichtete Reaktor...")
212|Neckarwestheim|1|rpv_manufacturer|WRONG|MED|no|unknown (not RDM — GKN I absent from RDM's own build list)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
212|Neckarwestheim|1|turbine_supplier|UNVERIFIABLE|—|no||no source found
213|Philippsburg|1|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Liste_der_Kernreaktoren_in_Deutschland
213|Philippsburg|1|constructor|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Liste_der_Kernreaktoren_in_Deutschland (Baubeginn 1.10.1970, post-KWU)
213|Philippsburg|1|rpv_manufacturer|CONFIRMED|HIGH|yes||de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij ("Die Reaktordruckbehälter von Brunsbüttel...und Philippsburg 1...wurden...von RDM gebaut")
213|Philippsburg|1|turbine_supplier|UNVERIFIABLE|—|no||no source found
214|Unterweser|1|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Unterweser
214|Unterweser|1|constructor|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Unterweser (built 1972-1978 by Siemens/KWU, post-KWU founding)
214|Unterweser|1|rpv_manufacturer|UNVERIFIABLE|—|no||de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij — Unterweser absent from RDM's own build list (suggestive RDM is wrong) but no confirmed alternative found
214|Unterweser|1|turbine_supplier|UNVERIFIABLE|—|no||no source found
215|Obrigheim|1|architect_engineer|WRONG|HIGH|no|Siemens|de.wikipedia.org/wiki/Kernkraftwerk_Obrigheim
215|Obrigheim|1|constructor|WRONG|HIGH|no|Siemens (contract signed 12 March 1965, four years before KWU existed)|de.wikipedia.org/wiki/Kernkraftwerk_Obrigheim; en.wikipedia.org/wiki/Obrigheim_Nuclear_Power_Plant
215|Obrigheim|1|rpv_manufacturer|WRONG|MED|no|unknown (not RDM — absent from RDM's own build list; 1965 contract predates RDM's stated RPV era)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
215|Obrigheim|1|turbine_supplier|WRONG|HIGH|no|Brown Boveri & Cie (BBC), Mannheim (contracted for conventional plant section, early 1961)|de.wikipedia.org/wiki/Kernkraftwerk_Obrigheim
216|Stade|1|architect_engineer|WRONG|MED|no|Siemens AG|de.wikipedia.org/wiki/Kernkraftwerk_Stade
216|Stade|1|constructor|WRONG|MED|no|Siemens AG (turnkey contract awarded October 1967, before KWU existed)|de.wikipedia.org/wiki/Kernkraftwerk_Stade
216|Stade|1|rpv_manufacturer|UNVERIFIABLE|—|no||de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij — Stade absent from RDM's own build list (suggestive RDM is wrong) but no confirmed alternative found
216|Stade|1|turbine_supplier|UNVERIFIABLE|—|no||no source found
217|Würgassen|1|architect_engineer|WRONG|MED|no|AEG|de.wikipedia.org/wiki/Kernkraftwerk_Würgassen
217|Würgassen|1|constructor|WRONG|MED|no|AEG (construction began 26 Jan 1968, before KWU's 1969 founding)|de.wikipedia.org/wiki/Kernkraftwerk_Würgassen; de.wikipedia.org/wiki/Liste_der_Kernreaktoren_in_Deutschland
217|Würgassen|1|rpv_manufacturer|UNVERIFIABLE|—|no||de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij — Würgassen absent from RDM's own build list (suggestive RDM is wrong) but true manufacturer (possibly AEG's own supplier, GHH, or Klöckner) not confirmed
217|Würgassen|1|turbine_supplier|WRONG|MED|no|AEG Telefunken|de.wikipedia.org/wiki/Kernkraftwerk_Würgassen
218|KNK II|1|architect_engineer|UNVERIFIABLE|—|no||same
218|KNK II|1|constructor|UNVERIFIABLE|—|no||de.wikipedia.org/wiki/KNK_II — no mention of Interatom found this session despite it being widely cited elsewhere
218|KNK II|1|rpv_manufacturer|UNVERIFIABLE|—|no||same
218|KNK II|1|turbine_supplier|UNVERIFIABLE|—|no||same
219|Greifswald|4|architect_engineer|UNVERIFIABLE|—|no||not found
219|Greifswald|4|constructor|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant
219|Greifswald|4|rpv_manufacturer|UNVERIFIABLE|—|no||not found
219|Greifswald|4|turbine_supplier|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant
220|Rheinsberg|1|architect_engineer|UNVERIFIABLE|—|no||same
220|Rheinsberg|1|constructor|UNVERIFIABLE|—|no||de.wikipedia.org/wiki/Kernkraftwerk_Rheinsberg and en.wikipedia.org/wiki/Rheinsberg_Nuclear_Power_Plant contain no supplier detail beyond "Soviet-designed VVER"
220|Rheinsberg|1|rpv_manufacturer|UNVERIFIABLE|—|no||same
220|Rheinsberg|1|turbine_supplier|UNVERIFIABLE|—|no||same
221|Greifswald|3|architect_engineer|UNVERIFIABLE|—|no||not found
221|Greifswald|3|constructor|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant
221|Greifswald|3|rpv_manufacturer|UNVERIFIABLE|—|no||not found
221|Greifswald|3|turbine_supplier|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant
222|Greifswald|1|architect_engineer|UNVERIFIABLE|—|no||"Atomenergoproekt" not found in any source
222|Greifswald|1|constructor|CONFIRMED|MED|yes|(role ambiguous — see notes)|en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant
222|Greifswald|1|rpv_manufacturer|UNVERIFIABLE|—|no||"Izhora Plants" not found in any source
222|Greifswald|1|turbine_supplier|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant (Škoda + Electrosila)
223|Greifswald|2|architect_engineer|UNVERIFIABLE|—|no||not found
223|Greifswald|2|constructor|CONFIRMED|MED|yes|(role ambiguous — see notes)|en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant
223|Greifswald|2|rpv_manufacturer|UNVERIFIABLE|—|no||not found
223|Greifswald|2|turbine_supplier|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant
224|Greifswald|5|architect_engineer|UNVERIFIABLE|—|no||not found
224|Greifswald|5|constructor|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Greifswald_Nuclear_Power_Plant
224|Greifswald|5|rpv_manufacturer|UNVERIFIABLE|—|no||not found; V-213 generation weakens confidence in Izhora Plants but not disproven
224|Greifswald|5|turbine_supplier|UNVERIFIABLE|—|no||unit 5 is a different design generation (V-213 per PRIS, not V-230) from units 3-4 — plant-wide infobox does not distinguish; see notes
225|AVR Jülich|1|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/AVR_Jülich
225|AVR Jülich|1|constructor|CONFIRMED|HIGH|yes||de.wikipedia.org/wiki/AVR_Jülich
225|AVR Jülich|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||de.wikipedia.org/wiki/AVR_Jülich (general construction attribution only, not RPV-specific)
225|AVR Jülich|1|turbine_supplier|WRONG|LOW|no|unknown (not KWU — anachronistic; KWU founded 1969, AVR reached criticality 1966)|de.wikipedia.org/wiki/AVR_Jülich; de.wikipedia.org/wiki/Kraftwerk_Union
226|THTR-300|1|architect_engineer|WRONG|MED|no|Brown, Boveri & Cie (BBC) / Nukem|de.wikipedia.org/wiki/THTR-300
226|THTR-300|1|constructor|WRONG|MED|no|Brown, Boveri & Cie (BBC) / Nukem — Krupp withdrew from the build consortium 5 days before the June 1971 groundbreaking|de.wikipedia.org/wiki/THTR-300
226|THTR-300|1|rpv_manufacturer|WRONG|MED|no|not applicable as a discrete steel vessel — THTR-300 used an integrated prestressed-concrete pressure vessel (Spannbetonbehälter); "Brown Boveri/Krupp" unsupportable given Krupp's pre-construction withdrawal|de.wikipedia.org/wiki/THTR-300
226|THTR-300|1|turbine_supplier|UNVERIFIABLE|—|no||no source found confirming KWU or any alternative
227|Mülheim-Kärlich|1|architect_engineer|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Mülheim-Kärlich
227|Mülheim-Kärlich|1|constructor|CONFIRMED|MED|yes||de.wikipedia.org/wiki/Kernkraftwerk_Mülheim-Kärlich (BBR — Babcock-Brown Boveri Reaktor GmbH consortium)
227|Mülheim-Kärlich|1|rpv_manufacturer|WRONG|MED|no|unknown (not RDM — absent from RDM's own build list)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
227|Mülheim-Kärlich|1|turbine_supplier|UNVERIFIABLE|—|no||no source names turbine supplier; "KWU" is suspect since this is a non-standard BBR-design plant, not a KWU plant
228|Vak Kahl|1|architect_engineer|WRONG|HIGH|no|AEG|de.wikipedia.org/wiki/Versuchsatomkraftwerk_Kahl (turnkey build 1958-1961, 8 years before KWU existed)
228|Vak Kahl|1|constructor|WRONG|HIGH|no|AEG (Allgemeine Elektricitäts-Gesellschaft) — GE was licensor/reactor-technology supplier, not builder|de.wikipedia.org/wiki/Versuchsatomkraftwerk_Kahl
228|Vak Kahl|1|rpv_manufacturer|WRONG|MED|no|unknown (not RDM — RDM's documented RPV business began in the 1970s; VAK Kahl's vessel built 1958-1960)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
228|Vak Kahl|1|turbine_supplier|WRONG|MED|no|likely AEG (unconfirmed exact identity); definitely not KWU (chronologically impossible — plant completed 1961, KWU founded 1969)|de.wikipedia.org/wiki/Versuchsatomkraftwerk_Kahl; de.wikipedia.org/wiki/Kraftwerk_Union
229|MZFR|1|architect_engineer|UNVERIFIABLE|—|no||same
229|MZFR|1|constructor|UNVERIFIABLE|—|no||de.wikipedia.org/wiki/Mehrzweckforschungsreaktor_Karlsruhe is silent on constructor; existing DB value (Siemens) neither confirmed nor refuted
229|MZFR|1|rpv_manufacturer|UNVERIFIABLE|—|no||no source found; existing DB value (Siemens) neither confirmed nor refuted
229|MZFR|1|turbine_supplier|WRONG|MED|no|unknown (not KWU — first grid connection 1966-03-09, three years before KWU founded 1969)|IAEA PRIS first-criticality date
230|Gundremmingen|A|architect_engineer|WRONG|MED|no|unknown (same timeline impossibility as constructor)|de.wikipedia.org/wiki/Kernkraftwerk_Gundremmingen
230|Gundremmingen|A|constructor|WRONG|MED|no|unknown (KWU chronologically impossible — construction began Dec 1962, KWU founded 1969; AEG plausible but unconfirmed)|de.wikipedia.org/wiki/Kernkraftwerk_Gundremmingen
230|Gundremmingen|A|rpv_manufacturer|WRONG|MED|no|unknown (RDM's own stated RPV production window is 1970s-80s; Gundremmingen A built 1962-1966, predates it — GE portion unconfirmed)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
230|Gundremmingen|A|turbine_supplier|WRONG|MED|no|unknown (same timeline impossibility)|de.wikipedia.org/wiki/Kernkraftwerk_Gundremmingen
231|Lingen|1|architect_engineer|WRONG|LOW|no|likely AEG (unconfirmed)|de.wikipedia.org/wiki/Kernkraftwerk_Lingen
231|Lingen|1|constructor|WRONG|LOW|no|likely AEG (unconfirmed); construction began 1964, before KWU existed|de.wikipedia.org/wiki/Kernkraftwerk_Lingen
231|Lingen|1|rpv_manufacturer|WRONG|LOW|no|unknown (not RDM — absent from build list)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
231|Lingen|1|turbine_supplier|WRONG|LOW|no|unknown (KWU chronologically impossible)|construction-date evidence only
232|Niederaichbach|1|architect_engineer|UNVERIFIABLE|—|no||same
232|Niederaichbach|1|constructor|UNVERIFIABLE|—|no||de.wikipedia.org/wiki/Kernkraftwerk_Niederaichbach only mentions Siemens/KWU R&D involvement generally, no explicit constructor attribution
232|Niederaichbach|1|rpv_manufacturer|UNVERIFIABLE|—|no||no source found; note this is a CO2-cooled heavy-water pressure-TUBE reactor, which may not have a conventional single RPV — field may be structurally inapplicable, flag for schema review
232|Niederaichbach|1|turbine_supplier|UNVERIFIABLE|—|no||construction (1966-1973) straddles KWU's 1969 founding; cannot confirm or refute
233|HDR Großwelzheim|1|architect_engineer|WRONG|MED|no|unknown (same timeline reasoning)|same
233|HDR Großwelzheim|1|constructor|WRONG|MED|no|unknown (KWU chronologically implausible — plant shut down 1971 after short operating run, so construction/commissioning very likely predates KWU's 1969 founding; AEG plausible but unconfirmed)|IAEA PRIS shutdown date (1971-07-20); de.wikipedia.org/wiki/AEG
233|HDR Großwelzheim|1|rpv_manufacturer|WRONG|MED|no|unknown (predates RDM's stated 1970s-80s RPV production window)|de.wikipedia.org/wiki/Rotterdamsche_Droogdok_Maatschappij
233|HDR Großwelzheim|1|turbine_supplier|WRONG|MED|no|unknown (same timeline reasoning)|same
234|Paks|1|architect_engineer|UNVERIFIABLE|LOW|no||Hungarian Wikipedia confirms Soviet design origin generally but names no specific AE firm
234|Paks|1|constructor|UNVERIFIABLE|LOW|no||No source confirms/denies Atomenergoexport as on-site general contractor vs a Hungarian domestic construction trust; Hungarian Wikipedia gives no unit-level detail
234|Paks|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found confirming Izhora Plants specifically for Paks 1
234|Paks|1|turbine_supplier|UNVERIFIABLE|LOW|no||Skoda appears in Hungarian Wikipedia only re: a 1997 control-rod-drive maintenance incident, not as confirmed turbine OEM
235|Paks|2|architect_engineer|UNVERIFIABLE|LOW|no||Same as Unit 1
235|Paks|2|constructor|UNVERIFIABLE|LOW|no||Same as Unit 1
235|Paks|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 1
235|Paks|2|turbine_supplier|UNVERIFIABLE|LOW|no||Same as Unit 1
236|Paks|3|architect_engineer|UNVERIFIABLE|LOW|no||Same as Unit 1
236|Paks|3|constructor|UNVERIFIABLE|LOW|no||Same as Unit 1
236|Paks|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 1
236|Paks|3|turbine_supplier|UNVERIFIABLE|LOW|no||Same as Unit 1
237|Paks|4|architect_engineer|UNVERIFIABLE|LOW|no||Same as Unit 1
237|Paks|4|constructor|UNVERIFIABLE|LOW|no||Same as Unit 1
237|Paks|4|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 1
237|Paks|4|turbine_supplier|UNVERIFIABLE|LOW|no||Same as Unit 1
238|Kaiga|1|architect_engineer|CONFIRMED|MED|yes||Wikipedia: Kaiga Atomic Power Station
238|Kaiga|1|constructor|CONFIRMED|HIGH|yes||Wikipedia: Kaiga Atomic Power Station
238|Kaiga|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||no per-unit source found naming calandria fabricator
238|Kaiga|1|turbine_supplier|UNVERIFIABLE|LOW|no||no per-unit source found naming turbine supplier
239|Kaiga|2|architect_engineer|CONFIRMED|MED|yes||Wikipedia: Kaiga Atomic Power Station
239|Kaiga|2|constructor|CONFIRMED|HIGH|yes||Wikipedia: Kaiga Atomic Power Station
239|Kaiga|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||no per-unit source found naming calandria fabricator
239|Kaiga|2|turbine_supplier|UNVERIFIABLE|LOW|no||no per-unit source found naming turbine supplier
240|Kaiga|3|architect_engineer|CONFIRMED|MED|yes||Wikipedia: Kaiga Atomic Power Station
240|Kaiga|3|constructor|CONFIRMED|HIGH|yes||Wikipedia: Kaiga Atomic Power Station
240|Kaiga|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||no per-unit source found naming calandria fabricator
